chr11	3236786	3238080	7.1161e-13	-79.802853	41	2.7981	82.601
chr11	3243326	3246468	8.0663e-10	-59.984349	55	28.197	88.181
chr11	3249053	3250149	2.7425e-05	-50.872024	40	45.961	96.833
chr11	3251966	3253184	0.0030426	-65.622605	29	31.121	96.743
chr11	3255036	3256755	6.1573e-09	-58.603896	55	33.119	91.723
chr11	3261310	3262516	0.023976	-59.004745	26	34.043	93.048
chr11	3264424	3265067	0.0010333	-70.458333	20	12.708	83.167
chr11	3265373	3265685	0.030821	-76.250000	14	19.583	95.833
chr11	3267547	3268973	8.3218e-09	-81.262025	36	14.368	95.63
chr11	3282908	3283819	0.0015902	-73.763228	18	10.046	83.81
chr11	3289763	3290180	0.030035	-68.630952	14	28.274	96.905
chr11	3301871	3302640	0.00073501	-66.935262	22	31.515	98.45
chr11	3311677	3312409	0.0081782	-75.743423	22	21.742	97.486
chr11	3318243	3319266	1.1805e-08	-85.436855	32	4.2969	89.734
chr11	3324655	3327239	1.4808e-07	-55.847493	60	29.85	85.698
chr11	3333718	3334631	0.0011451	-44.792569	25	51.194	95.987
chr11	3335229	3335570	0.0088224	-72.930581	14	23.495	96.425
chr11	3350566	3351847	0.0099951	-64.962607	26	22.099	87.062
chr11	3352136	3356920	9.8663e-20	-56.945910	96	31.277	88.223
chr11	3399192	3400048	0.00065437	-89.476190	20	5.7619	95.238
chr11	3404758	3405609	0.0020253	-63.899711	22	27.841	91.741
chr11	3440966	3443580	1.5879e-06	-52.541667	40	39.333	91.875
chr11	3475059	3476651	2.8512e-13	-80.314521	54	16.409	96.723
chr11	3478414	3480574	2.1314e-12	-70.711844	65	20.949	91.661
chr11	3483071	3483997	0.0006894	-78.944805	22	15.552	94.497
chr11	3486198	3487887	3.6732e-05	-73.809524	26	19.615	93.425
chr11	3490614	3491580	3.6579e-09	-88.594470	31	0.80645	89.401
chr11	3491580	3492745	9.8161e-07	-70.162666	33	7.4747	77.637
chr11	3494155	3494958	0.01195	-61.637731	24	29.609	91.247
chr11	3496739	3497954	7.5498e-05	-78.243318	21	4.3651	82.608
chr11	3499431	3501322	4.3333e-07	-86.298413	25	6.619	92.917
chr11	3504288	3507288	1.9044e-21	-78.842829	77	12.115	90.958
chr11	3508969	3509861	0.0002558	-74.401154	22	7.7273	82.128
chr11	3511020	3514423	3.2192e-20	-87.706044	65	7.2592	94.965
chr11	3515734	3516453	0.004823	-75.634921	20	11.708	87.343
chr11	3521393	3523081	6.9088e-09	-87.900666	31	2.6882	90.589
chr11	3525309	3526660	7.5382e-05	-76.808390	21	4.8413	81.65
chr11	3528645	3529485	8.7854e-07	-87.318376	26	2.7244	90.043
chr11	3529798	3531479	2.4489e-06	-83.617811	28	8.6607	92.279
chr11	3532728	3533350	0.0016018	-93.564815	18	1.8056	95.37
chr11	3534889	3536362	3.0301e-05	-82.807540	24	11.111	93.919
chr11	3537402	3538435	0.025305	-49.320276	31	12.177	61.498
chr11	3538538	3539717	0.00016155	-79.295334	24	9.6181	88.913
chr11	3542798	3543356	0.0053576	-69.253247	22	20.189	89.443
chr11	3544236	3545149	0.039924	-67.926587	16	13.125	81.052
chr11	3545467	3548094	9.6648e-11	-82.981317	38	10.395	93.376
chr11	3556156	3556988	0.014203	-93.914566	17	2.0588	95.973
chr11	3561374	3562345	0.04192	-65.251889	17	21.569	86.821
chr11	3563367	3564616	1.552e-08	-77.656746	40	10.679	88.335
chr11	3565189	3566084	0.00059203	-86.829574	19	1.0526	87.882
chr11	3575403	3575890	1.0691e-10	-80.403680	40	5.9375	86.341
chr11	3579826	3580634	0.00098206	-72.959482	19	4.835	77.794
chr11	3599812	3600447	0.00050014	-62.135127	28	12.53	74.665
chr11	3635407	3636361	0.0057888	-56.559377	27	34.806	91.365
chr11	3651989	3653234	5.3703e-05	-47.724090	34	40.343	88.067
chr11	3654723	3655053	0.0046417	-74.859307	14	4.1667	79.026
chr11	3786267	3788722	2.1488e-05	-54.826511	38	26.767	81.593
chr11	3793299	3795865	4.7995e-09	-68.073999	54	17.407	85.481
chr11	3798554	3798952	0.022672	-85.565476	16	7.2917	92.857
chr11	3802710	3804087	0.00038089	-69.583333	22	10.72	80.303
chr11	3804479	3805560	2.4561e-06	-73.563988	32	13.828	87.392
chr11	3805909	3806600	0.0010227	-79.335840	19	10.965	90.301
chr11	3809058	3811050	0.00026387	-66.222241	32	26.31	92.532
chr11	3811638	3813392	2.2664e-10	-76.690476	45	8.4259	85.116
chr11	3816789	3818018	0.015492	-65.846861	20	20.625	86.472
chr11	3827786	3829616	1.7156e-06	-73.753038	38	14.323	88.076
chr11	3838352	3840365	0.0060659	-47.384930	39	42.543	89.928
chr11	3843381	3844278	1.5666e-05	-80.306474	22	2.4621	82.769
chr11	3853698	3854992	7.3842e-09	-67.217593	41	23.655	90.872
chr11	3875807	3876688	0.0037986	-62.989418	27	28.364	91.354
chr11	3883548	3885409	5.3212e-08	-81.287024	38	4.703	85.99
chr11	3885741	3886073	0.011801	-75.937500	24	12.326	88.264
chr11	3887259	3887761	0.0002001	-72.326840	22	3.9773	76.304
chr11	3890811	3891945	0.0039097	-61.294159	27	15.666	76.96
chr11	3899173	3900255	0.030859	-39.663325	24	34.076	73.739
chr11	3901815	3902133	0.00068042	-52.125960	21	21.426	73.552
chr11	3907127	3909259	2.1839e-09	-48.048906	64	36.044	84.092
chr11	3922720	3924550	2.0951e-08	-44.854257	45	51.963	96.817
chr11	3925299	3927456	0.024223	-47.358567	39	48.852	96.211
chr11	3935102	3936461	0.0040429	-49.021164	33	40.707	89.728
chr11	3945784	3946548	0.0054071	-73.630952	20	19.119	92.75
chr11	3967139	3967279	0.030885	-81.845238	14	13.393	95.238
chr11	3970314	3972081	3.0861e-12	-46.531045	52	25.59	72.121
chr11	3975168	3976494	1.7225e-06	-75.101130	30	1.5833	76.684
chr11	3981995	3982089	5.9391e-05	-46.452381	20	1.25	47.702
chr11	3985788	3986659	0.0001389	-69.417989	18	8.1481	77.566
chr11	3999945	4001997	1.5312e-13	-31.624981	87	50.104	81.729
chr11	4004047	4005642	4.2681e-09	-79.711630	47	8.1763	87.888
chr11	4005960	4006804	0.00044224	-75.080934	23	8.4662	83.547
chr11	4007166	4007773	0.0015936	-77.861352	18	8.8889	86.75
chr11	4008235	4009123	0.00013022	-73.134921	30	13.75	86.885
chr11	4009554	4010765	0.00042537	-73.431677	23	7.6449	81.077
chr11	4011071	4012684	1.0398e-08	-87.641414	30	4.3056	91.947
chr11	4013915	4015432	2.5184e-07	-78.702877	32	6.1198	84.823
chr11	4015927	4017259	6.3033e-09	-76.491590	32	9.8958	86.387
chr11	4034344	4035300	0.0078127	-55.844579	23	29.007	84.852
chr11	4050989	4052995	0.0031459	-47.740575	32	43.006	90.747
chr11	4057075	4058855	8.7754e-06	-54.831129	45	36.981	91.813
chr11	4062659	4064277	1.7851e-05	-56.330357	40	31.021	87.351
chr11	4069060	4070622	2.3854e-11	-75.263012	43	12.442	87.705
chr11	4081593	4082338	5.2964e-05	-61.202637	31	31.734	92.937
chr11	4098465	4099919	2.6324e-06	-55.319403	39	40.107	95.426
chr11	4115437	4121668	7.8551e-33	-74.752633	107	20.789	95.541
chr11	4151974	4154514	1.5644e-10	-58.929381	49	32.393	91.322
chr11	4154916	4156684	9.5979e-07	-57.465278	40	37.948	95.414
chr11	4157349	4158636	0.00030887	-47.185458	34	45.772	92.958
chr11	4165840	4167852	1.1386e-09	-64.559911	52	16.442	81.002
chr11	4170162	4170447	0.014196	-69.906629	17	7.8431	77.75
chr11	4178273	4179302	0.013721	-80.077031	17	2.7941	82.871
chr11	4179607	4181611	3.4872e-11	-75.162779	49	13.639	88.802
chr11	4183973	4185481	0.0002913	-72.177419	31	16.521	88.698
chr11	4188501	4190943	5.9633e-26	-83.056285	89	4.8983	87.955
chr11	4195408	4196643	1.7711e-07	-83.081502	26	5.902	88.984
chr11	4199262	4202630	9.9515e-23	-82.342262	80	8.1146	90.457
chr11	4205556	4206537	0.0033552	-84.962207	21	7.9365	92.899
chr11	4207322	4208342	1.685e-09	-80.694981	37	2.9279	83.623
chr11	4209341	4210702	1.0422e-08	-74.315949	42	13.492	87.808
chr11	4214107	4216244	6.5538e-13	-75.013620	49	5.102	80.116
chr11	4217733	4218701	6.795e-05	-73.866213	21	4.3084	78.175
chr11	4220021	4220762	0.0079912	-91.928105	17	0.3268	92.255
chr11	4223440	4224486	0.0031916	-85.321429	20	1.25	86.571
chr11	4225258	4225823	0.00073398	-84.782609	23	8.0435	92.826
chr11	4228957	4230015	1.7519e-05	-86.413043	23	5.6159	92.029
chr11	4231188	4232073	5.3575e-05	-72.840407	29	19.039	91.88
chr11	4234688	4236608	1.206e-07	-72.315476	40	21.807	94.122
chr11	4237853	4238342	0.00039811	-72.624717	21	20.119	92.744
chr11	4240663	4241190	0.024512	-84.365079	21	13.095	97.46
chr11	4243395	4244919	2.9641e-09	-85.537415	35	4.8095	90.347
chr11	4249644	4250094	0.0070302	-88.474702	16	3.125	91.6
chr11	4250196	4251371	6.4897e-10	-74.380342	39	5.1709	79.551
chr11	4253141	4253709	6.0196e-06	-87.917949	25	2.5	90.418
chr11	4254020	4254941	3.7551e-07	-80.126728	31	7.9839	88.111
chr11	4255283	4258252	2.0429e-19	-81.281019	68	7.7906	89.072
chr11	4260940	4263061	3.117e-09	-88.312725	34	5.3735	93.686
chr11	4263549	4264371	8.9457e-05	-79.777433	23	4.912	84.689
chr11	4268880	4269655	0.0073084	-67.521356	25	22.934	90.456
chr11	4273743	4274499	0.00011638	-58.872819	33	29.665	88.537
chr11	4286510	4287463	0.001457	-62.928183	28	28.227	91.155
chr11	4289609	4291057	1.4074e-05	-59.794113	39	27.19	86.984
chr11	4291466	4293480	6.3041e-07	-77.012138	34	12.626	89.638
chr11	4296160	4297559	1.8983e-09	-76.290165	38	19.915	96.206
chr11	4297559	4298478	3.2913e-05	-76.650132	24	9.5139	86.164
chr11	4360415	4360942	0.030819	-79.158163	14	14.821	93.98
chr11	4365800	4367024	2.8458e-05	-74.580657	31	16.486	91.066
chr11	4367634	4368991	1.0562e-05	-68.609875	33	23.434	92.044
chr11	4372551	4374079	0.01984	-41.128115	40	36.375	77.503
chr11	4383107	4384085	0.0079051	-71.897759	17	19.902	91.8
chr11	4385692	4387186	2.6092e-05	-63.820346	33	25.649	89.47
chr11	4389660	4390906	2.1934e-16	-84.546616	54	2.4691	87.016
chr11	4394835	4395686	1.3054e-06	-69.280352	37	13.176	82.456
chr11	4396069	4396545	0.034354	-61.496786	22	27.235	88.732
chr11	4396905	4399831	3.5039e-15	-82.085714	50	8.6667	90.752
chr11	4400381	4401195	0.00069326	-65.856009	21	13.634	79.49
chr11	4407157	4410804	5.2028e-19	-73.543730	81	7.914	81.458
chr11	4416628	4417407	4.4662e-05	-87.144747	21	0.5291	87.674
chr11	4420183	4420828	0.030603	-86.479592	14	6.25	92.73
chr11	4421733	4424745	4.2607e-20	-75.597997	85	10.405	86.003
chr11	4426869	4428154	0.018375	-48.846114	35	42.385	91.231
chr11	4432022	4435002	3.763e-05	-52.169536	43	38.599	90.769
chr11	4435308	4436190	0.0019292	-54.856151	24	42.986	97.842
chr11	4437102	4437671	1.6548e-05	-74.392685	23	21.848	96.241
chr11	4437671	4441031	1.0145e-14	-54.500435	73	41.298	95.799
chr11	4447294	4448187	0.0049764	-64.508628	24	31.91	96.418
chr11	4448724	4449292	0.0011368	-67.469766	21	25.476	92.946
chr11	4453750	4454659	0.0019466	-72.481151	20	20.916	93.397
chr11	4455407	4457225	0.00091002	-49.829591	35	41.516	91.345
chr11	4483724	4484932	0.00043746	-71.875274	23	18.297	90.172
chr11	4493595	4494202	0.025033	-85.970696	13	5.7601	91.731
chr11	4497708	4498480	0.023841	-71.527778	18	25.556	97.083
chr11	4513672	4514045	0.0038732	-50.268860	27	30.77	81.039
chr11	4514981	4517809	2.3751e-06	-66.487092	35	25.078	91.565
chr11	4546538	4547782	0.00013869	-77.912088	26	5.2885	83.201
chr11	4548720	4549352	0.00095996	-69.503886	22	12.784	82.288
chr11	4549713	4551495	1.781e-06	-70.967904	33	20.859	91.826
chr11	4552130	4552968	0.024706	-77.422969	17	1.9888	79.412
chr11	4560856	4561916	0.00015166	-77.273479	24	4.9306	82.204
chr11	4562357	4563518	0.010985	-80.801587	15	5.9444	86.746
chr11	4565986	4567197	0.00036637	-76.060516	20	11.378	87.438
chr11	4567551	4569347	7.3444e-14	-91.195021	45	2.3642	93.559
chr11	4570121	4570523	1.1321e-12	-89.524802	40	0.94246	90.467
chr11	4571337	4573181	2.9898e-06	-85.109127	28	6.756	91.865
chr11	4576499	4578113	1.2292e-08	-70.157713	39	21.944	92.102
chr11	4583167	4584779	1.6086e-05	-70.474387	22	18.939	89.414
chr11	4589054	4589945	0.00022131	-55.782551	26	30.87	86.653
chr11	4590024	4591162	1.5616e-07	-62.969188	34	32.328	95.298
chr11	4592144	4593006	0.0042581	-60.601343	26	34.121	94.722
chr11	4594812	4595531	0.0003007	-66.748120	19	29.167	95.915
chr11	4603608	4604369	1.5929e-06	-78.738977	27	19.652	98.391
chr11	4614940	4615565	0.0023807	-28.002686	36	57.628	85.63
chr11	4620208	4622485	1.2553e-11	-56.656870	51	38.89	95.547
chr11	4630124	4631958	0.00031047	-62.481438	27	31.173	93.654
chr11	4633153	4635732	8.1085e-14	-69.230035	61	25.323	94.553
chr11	4637762	4639394	5.3718e-08	-71.468621	37	6.4189	77.888
chr11	4641596	4642635	3.6564e-08	-81.986291	35	11.905	93.891
chr11	4643097	4645878	5.9827e-25	-86.096594	83	6.8775	92.974
chr11	4647361	4650462	3.1846e-13	-67.424273	59	14.196	81.62
chr11	4651697	4652910	1.0619e-08	-74.715931	41	17.551	92.267
chr11	4656112	4658684	1.1444e-14	-84.700436	51	4.7479	89.448
chr11	4661030	4662812	2.4116e-11	-75.811130	42	16.379	92.19
chr11	4664233	4667191	3.6122e-11	-61.476752	48	28.976	90.452
chr11	4668329	4669668	0.0018868	-50.436384	29	41.006	91.442
chr11	4674462	4675966	0.0048143	-55.292981	28	37.806	93.099
chr11	4678395	4680194	3.2671e-10	-67.002165	48	25.27	92.273
chr11	4682104	4683544	4.5077e-06	-66.330409	38	30.633	96.963
chr11	4691578	4694957	1.115e-18	-74.019511	72	11.803	85.822
chr11	4697922	4700164	5.3171e-09	-56.902332	49	11.873	68.776
chr11	4706596	4708581	7.4115e-08	-65.879084	45	21.056	86.935
chr11	4714891	4715841	0.0267	-47.041847	33	41.659	88.701
chr11	4721059	4722181	0.0013269	-52.821003	28	44.913	97.734
chr11	4722816	4724825	0.0055017	-58.140486	35	27.395	85.535
chr11	4725183	4726332	4.5852e-06	-67.249725	31	24.727	91.976
chr11	4728985	4730536	0.00093594	-51.225771	37	45.158	96.383
chr11	4730874	4731915	0.013206	-58.526335	22	33.286	91.813
chr11	4731915	4732826	1.934e-09	-67.369048	40	29.893	97.262
chr11	4732826	4735603	1.5176e-07	-50.143986	46	44.78	94.924
chr11	4748538	4749887	0.0001481	-53.201793	27	37.396	90.598
chr11	4752069	4753143	0.021736	-77.603520	23	18.587	96.19
chr11	4757973	4758676	0.040079	-65.267181	16	23.653	88.92
chr11	4761374	4763286	0.0018575	-61.355519	24	33.958	95.314
chr11	4765926	4767296	0.0002031	-51.699507	29	44.499	96.199
chr11	4769711	4771564	1.0875e-07	-59.837798	40	34.894	94.732
chr11	4772726	4774992	2.5553e-06	-55.826317	50	34.665	90.492
chr11	4782396	4783533	0.015627	-49.289216	34	47.917	97.206
chr11	4783922	4786410	3.1168e-10	-67.389220	48	25.677	93.066
chr11	4789002	4789667	0.00010917	-71.080389	31	23.038	94.118
chr11	4790091	4791275	0.0030895	-55.098805	19	33.31	88.409
chr11	4791672	4792581	0.022864	-82.135703	16	12.946	95.082
chr11	4795252	4798067	8.2924e-15	-71.559377	54	10.123	81.683
chr11	4802231	4802983	7.0737e-08	-76.279442	31	18.293	94.572
chr11	4804363	4805958	6.7216e-09	-82.443609	38	3.0702	85.514
chr11	4806459	4807596	0.00026974	-83.911887	24	7.7133	91.625
chr11	4808545	4809718	9.7119e-06	-84.886589	24	3.8021	88.689
chr11	4813739	4814690	3.3241e-05	-84.461441	24	4.6875	89.149
chr11	4816939	4817673	0.020805	-53.632822	21	16.033	69.666
chr11	4821274	4822158	0.00042324	-82.242063	22	10.985	93.227
chr11	4825792	4827035	2.2327e-08	-70.189833	37	28.43	98.62
chr11	4833432	4835359	1.9683e-08	-54.954939	63	38.108	93.063
chr11	4835867	4836834	1.9471e-08	-80.017507	34	15.956	95.973
chr11	4837630	4839896	9.0718e-05	-55.958995	36	32.778	88.737
chr11	4841358	4843347	1.8712e-13	-55.194750	65	39.262	94.457
chr11	4847983	4848920	0.00012546	-59.951220	29	24.548	84.5
chr11	4849382	4850098	2.715e-10	-67.587108	41	28.592	96.179
chr11	4852633	4853743	0.0053089	-59.651484	23	36.304	95.956
chr11	4860956	4862675	1.9982e-05	-58.904151	39	34.057	92.961
chr11	4865951	4867855	9.9065e-07	-49.350834	39	42.631	91.982
chr11	4871615	4872180	0.039589	-66.827877	16	28.906	95.734
chr11	4872180	4874319	8.3215e-12	-47.780548	56	46.626	94.407
chr11	4874492	4875230	0.014244	-62.110806	26	31.41	93.521
chr11	4881617	4882710	0.00012052	-45.190206	40	43.202	88.393
chr11	4886341	4887887	1.7241e-09	-70.945114	43	14.468	85.413
chr11	4891718	4893270	2.6648e-05	-58.069566	37	31.992	90.061
chr11	4901583	4902498	0.016547	-85.297619	14	8.631	93.929
chr11	4904664	4906824	1.0038e-11	-68.933829	54	23.119	92.053
chr11	4912481	4913878	0.0017382	-66.869913	25	23.145	90.015
chr11	4914250	4916307	3.6308e-10	-76.636432	42	10.23	86.866
chr11	4920946	4923538	0.003096	-45.803391	40	38.425	84.228
chr11	4923606	4924473	0.00063947	-85.944444	20	5.8333	91.778
chr11	4928327	4929038	0.012347	-70.712740	28	18.006	88.719
chr11	4947550	4948514	0.0021002	-66.802721	28	22.874	89.677
chr11	4952759	4954264	0.016279	-52.524322	31	40.09	92.614
chr11	4963009	4964825	0.007856	-68.012693	24	23.775	91.787
chr11	4976305	4980560	1.6261e-19	-56.598396	93	37.115	93.713
chr11	4981675	4983410	1.4761e-05	-57.995130	44	39.272	97.267
chr11	4986686	4988021	0.0067283	-51.738262	26	36.108	87.846
chr11	4988425	4989746	0.016296	-48.448276	29	46.638	95.086
chr11	4996851	4998964	1.0761e-09	-75.373205	42	11.448	86.822
chr11	5000848	5002008	9.0611e-11	-69.285714	40	13.958	83.244
chr11	5002324	5004080	6.4097e-11	-83.010786	39	5.4487	88.46
chr11	5019975	5020627	0.0043117	-59.418359	26	34.886	94.304
chr11	5020644	5022226	0.0024944	-46.444236	38	50.705	97.149
chr11	5026359	5026937	0.025502	-76.867284	18	19.676	96.543
chr11	5031907	5034286	0.038068	-39.886528	33	53.954	93.84
chr11	5044960	5046855	2.6417e-07	-74.000332	37	14.64	88.64
chr11	5050908	5053236	4.9965e-09	-70.601993	47	13.83	84.432
chr11	5084160	5089214	6.8776e-32	-80.649004	104	9.62	90.269
chr11	5092147	5093406	1.1072e-05	-68.734568	27	6.9444	75.679
chr11	5093518	5098816	2.1721e-35	-76.328964	117	15.924	92.253
chr11	5099723	5100478	0.00020023	-60.032051	26	29.647	89.679
chr11	5110946	5113649	3.1592e-29	-84.917131	83	4.4435	89.361
chr11	5116125	5117312	0.036576	-59.006568	29	26.868	85.874
chr11	5124994	5127023	0.025433	-50.862096	37	38.816	89.678
chr11	5135010	5136242	3.7213e-18	-67.612166	65	22.507	90.119
chr11	5136659	5139221	3.959e-08	-75.941991	50	11.85	87.792
chr11	5167770	5171911	1.7932e-07	-51.515676	55	42.877	94.393
chr11	5183711	5184351	0.034496	-60.053724	15	33.921	93.974
chr11	5199727	5202548	8.0573e-11	-53.559569	61	39.021	92.581
chr11	5202739	5203793	0.012296	-66.770833	24	23.229	90
chr11	5204210	5206811	5.3869e-20	-80.827612	64	5.918	86.746
chr11	5207187	5209713	1.1383e-28	-89.910659	81	1.8886	91.799
chr11	5210014	5210962	0.0033086	-68.354978	22	3.4848	71.84
chr11	5215792	5218006	6.0136e-08	-73.293651	42	14.98	88.274
chr11	5218321	5218841	0.0049931	-76.695326	18	9.5635	86.259
chr11	5219266	5222724	7.5862e-09	-80.788420	40	9.3125	90.101
chr11	5224329	5226391	4.9907e-06	-72.850340	35	14.429	87.279
chr11	5279663	5280855	0.00025665	-76.541357	23	15.435	91.976
chr11	5311894	5312626	0.0047735	-24.379964	28	64.943	89.323
chr11	5337338	5339226	0.0015993	-48.434855	38	46.193	94.627
chr11	5395913	5397337	2.9418e-06	-60.139991	36	31.088	91.228
chr11	5407534	5408029	0.041372	-54.722222	17	37.304	92.026
chr11	5426875	5430224	4.9561e-16	-76.075809	70	10.447	86.523
chr11	5430620	5433754	1.5874e-18	-85.773366	61	2.3042	88.078
chr11	5434207	5434931	1.0133e-09	-83.842593	36	1.8519	85.694
chr11	5436478	5437505	0.00015201	-64.334215	27	28.258	92.593
chr11	5437927	5440479	1.2138e-13	-48.424864	69	43.031	91.456
chr11	5441912	5442866	0.011584	-61.268586	23	24.679	85.948
chr11	5446808	5448138	0.00017144	-63.246415	32	26.607	89.854
chr11	5449962	5450645	0.00014955	-83.609698	22	1.7045	85.314
chr11	5461175	5461952	0.0038974	-73.381834	27	17.068	90.45
chr11	5462267	5464374	3.7389e-09	-64.345967	63	20.454	84.799
chr11	5464861	5470227	6.7018e-43	-79.919664	136	7.8554	87.775
chr11	5477992	5479228	0.0020106	-57.468474	23	35.978	93.447
chr11	5479633	5480394	0.018082	-65.161465	24	27.371	92.532
chr11	5489759	5491117	0.0021338	-68.609524	25	12	80.61
chr11	5495325	5497538	2.2666e-13	-68.454586	54	24.484	92.939
chr11	5502752	5503584	0.00013782	-64.464319	27	24.121	88.585
chr11	5507086	5507713	1.8378e-21	-52.923532	66	37.141	90.065
chr11	5511509	5512049	0.0042227	-72.647059	17	4.902	77.549
chr11	5520562	5522098	6.5283e-12	-66.977749	56	23.299	90.276
chr11	5531179	5531793	0.014279	-64.313725	17	33.235	97.549
chr11	5548212	5548852	0.0051838	-41.286075	22	33.636	74.922
chr11	5554598	5555630	0.0037429	-60.876891	27	26.471	87.348
chr11	5577592	5579053	2.1521e-06	-47.755600	44	44.4	92.155
chr11	5584059	5584195	3.5689e-06	-73.549934	24	17.847	91.397
chr11	5585046	5585568	0.04352	-73.102548	19	20.862	93.964
chr11	5595724	5597092	0.001795	-51.559524	30	41.382	92.942
chr11	5638582	5639822	1.9389e-13	-87.720288	47	3.7234	91.444
chr11	5639902	5640494	0.0032266	-71.090407	23	14.203	85.293
chr11	5642518	5644392	8.071e-07	-72.657343	39	17.35	90.008
chr11	5647660	5649838	1.8254e-19	-76.556721	65	2.1685	78.725
chr11	5654122	5656647	1.99e-17	-63.927698	81	28.614	92.542
chr11	5657940	5658402	3.5852e-05	-51.801587	25	1	52.802
chr11	5659945	5662017	1.5394e-10	-82.146706	46	12.572	94.719
chr11	5667091	5668055	1.9778e-06	-55.131776	53	34.041	89.173
chr11	5670954	5671753	0.00025073	-63.380370	26	30.128	93.509
chr11	5674655	5675292	0.024668	-73.767677	20	21.125	94.893
chr11	5677022	5677362	0.015111	-81.388889	18	16.528	97.917
chr11	5678637	5680142	0.010082	-41.885913	40	45.562	87.448
chr11	5692492	5693812	0.0011741	-52.967893	30	36.583	89.551
chr11	5708341	5709148	0.0018634	-58.518792	22	34.361	92.88
chr11	5712808	5714170	3.9629e-06	-69.568452	28	18.676	88.244
chr11	5716766	5718539	2.9583e-05	-58.187796	35	33.429	91.616
chr11	5718539	5719398	0.010528	-46.451834	29	46.954	93.406
chr11	5720697	5721841	0.0032381	-69.996549	23	19.86	89.857
chr11	5726677	5728327	1.7849e-05	-67.963273	31	22.803	90.767
chr11	5730059	5732132	2.7523e-07	-51.346539	62	37.592	88.939
chr11	5741051	5742990	5.4932e-05	-52.922033	40	40.847	93.769
chr11	5748739	5749004	0.024636	-82.068240	18	11.905	93.973
chr11	5760441	5765088	3.9347e-28	-77.365283	99	13.173	90.538
chr11	5771714	5772843	4.2398e-08	-85.075113	28	2.2321	87.307
chr11	5773379	5774873	5.6669e-05	-83.285147	28	9.0476	92.333
chr11	5779525	5780455	0.0041358	-64.400000	25	32.6	97
chr11	5786563	5787052	0.040705	-68.849206	17	12.5	81.349
chr11	5789656	5790825	0.0045364	-64.146825	25	25.655	89.802
chr11	5792274	5793617	2.2288e-08	-72.013085	37	19.624	91.637
chr11	5793969	5794801	0.0011314	-60.767949	25	31.283	92.051
chr11	5797548	5798562	0.0030044	-72.976190	24	22.049	95.025
chr11	5798873	5800658	9.9789e-07	-83.294785	35	9.585	92.88
chr11	5806192	5808755	1.6723e-16	-71.501898	69	17.208	88.709
chr11	5821977	5823331	0.00322	-45.055465	44	50.399	95.455
chr11	5833051	5835636	6.1245e-17	-89.644854	56	3.3036	92.948
chr11	5841869	5843173	0.00013329	-71.728778	23	6.1594	77.888
chr11	5844965	5845589	0.0017415	-62.698413	21	6.746	69.444
chr11	5848611	5850335	1.2887e-08	-82.110390	36	2.5463	84.657
chr11	5854433	5856173	9.468e-14	-80.642136	49	12.449	93.091
